idLaw,wizara,sujet,type,num,date,num_jarida,date_jarida,page_jarida,مجال
1220,المحكمة الدستورية,يتعلق برقابة دستورية بعض أحكام القانون رقم 08-04 المؤرخ في 15 محرم عام 1429 الموافق 23 يناير سنة 2008 والمتضمن القانون التوجيهي للتربية الوطنية.,قرار,06/DC.C/CC,20 ديسمبر 2023,5,25 يناير 2024،,5,Non spécifié
1221,وزارة المالية,يتضمن تحويل اعتماد بعنوان ميزانية الدولة، يوضع تحت تصرف وزير المالية.,مرسوم رئاسي,23-499,31 ديسمبر 2023,5,25 يناير 2024،,6,"المالية, السياسة"
1222,وزارة المالية,يتضمن تحويل اعتماد بعنوان ميزانية الدولة، يوضع تحت تصرف وزير الأشغال العمومية والمنشآت القاعدية.,مرسوم رئاسي,23-500,31 ديسمبر 2023,5,25 يناير 2024،,7,"المالية, السياسة"
1223,وزارة الدفاع الوطني,يتضمن تجديد انتداب قاض لدى وزارة الدفاع الوطني بصفته رئيسا للمحكمة العسكرية بقسنطينة/الناحية العسكرية الخامسة.,قرار وزاري مشترك ممضي في 10 يناير 2024,,10 يناير 2024,5,25 يناير 2024،,9,Non spécifié
1224,وزارة الدفاع الوطني,يتضمن تجديد انتداب قاض لدى وزارة الدفاع الوطني بصفته رئيسا للمحكمة العسكرية بتامنغست/الناحية العسكرية السادسة.,قرار وزاري مشترك ممضي في 10 يناير 2024,,10 يناير 2024,5,25 يناير 2024،,9,Non spécifié
1225,وزارة الدفاع الوطني,يتضمن التشكيلة الإسمية لأعضاء اللجنة الوطنية للنقط العليا.,قرار ممضي في 24 أكتوبر 2023,,24 أكتوبر 2023,5,25 يناير 2024،,9,Non spécifié
1226,وزارة المالية,يتضمن الموافقة على نظام لجنة تنظيم عمليات البورصة ومراقبتها رقم 23-04 المؤرخ في 10 ربيع الثاني عام 1445 الموافق 25 أكتوبر سنة 2023 والمتعلق بالنظام العام لبورصة القيم المنقولة.,قرار ممضي في 28 نوفمبر 2023,,28 نوفمبر 2023,5,25 يناير 2024،,10,"التجارة, السياسة"
1227,وزارة التعليم العالي والبحث العلمي,يتضمن منح مساعدة مالية استثنائية لفائدة الطلبة ذوي الجنسية الفلسطينية المسجلين بمؤسسات التعليم العالي الجزائرية.,قرار وزاري مشترك ممضي في 18 يناير 2024,,18 يناير 2024,5,25 يناير 2024،,26,Non spécifié
1228,وزارة الثقافة والفنون,"يعدل القرار المؤرخ في 15 جمادى الأولى عام 1443 الموافق 20 ديسمبر سنة 2021 والمتضمن تعيين أعضاء مجلس إدارة المؤسسة العمومية ""الجزائري لإنتاج وتوزيع واستغلال فيلم سينمائي عن الأمير عبد القادر"".",قرار ممضي في 09 يناير 2024,,09 يناير 2024,5,25 يناير 2024،,26,السياسة
1229,وزارة الشباب والرياضة,يحدد التنظيم الداخلي للوكالة الوطنية لمكافحة المنشطات.,قرار وزاري مشترك ممضي في 11 سبتمبر 2023,,11 سبتمبر 2023,5,25 يناير 2024،,27,Non spécifié
1230,المحكمة الدستورية,يعدل المرسوم الرئاسي رقم 21-455 المؤرخ في 11 ربيع الثاني عام 1443 الموافق 16 نوفمبر سنة 2021 والمتعلق بنشر التشكيلة الإسمية للمحكمة الدستورية.,مرسوم رئاسي,24-62,01 فبراير 2024,8,04 فبراير 2024،,4,Non spécifié
1231,المحافظة السامية للرقمنة,يعدل المرسوم الرئاسي رقم 23-314 المؤرخ في 20 صفر عام 1445 الموافق 6 سبتمبر سنة 2023 والمتضمن إنشاء المحافظة السامية للرقمنة وتحديد مهامها وتنظيمها وسيرها.,مرسوم رئاسي,24-63,01 فبراير 2024,8,04 فبراير 2024،,4,Non spécifié
1232,المحافظة السامية للرقمنة,يحدد التنظيم الداخلي للمحافظة السامية للرقمنة.,مرسوم رئاسي,24-64,03 فبراير 2024,8,04 فبراير 2024،,5,Non spécifié
1233,لجنة وطنية للوقاية من مرض السرطان ومكافحته,يتضمن إنشاء لجنة وطنية للوقاية من مرض السرطان ومكافحته وتحديد تنظيمها وسيرها.,مرسوم رئاسي,24-65,03 فبراير 2024,8,04 فبراير 2024،,9,التجارة
1234,وزارة المالية,يحدد المواد القابلة للاسترجاع وكيفيات تطبيق الإعفاء والتسهيلات الجبائية الممنوحة لفائدة الأشخاص الطبيعيين الممارسين لأنشطة جمع النفايات القابلة للاسترجاع.,مرسوم تنفيذي,24-61,29 يناير 2024,8,04 فبراير 2024،,10,Non spécifié
1235,وزارة المالية,يعدل ويتمم القرار المؤرخ في 24 جمادى الأولى عام 1438 الموافق 21 فبراير سنة 2017 الذي يحدد قائمة المؤسسات العمومية للتكوين المؤهلة لتنظيم المسابقات على أساس الاختبارات والامتحانات المهنية للالتحاق بالرتب المنتمية للأسلاك الخاصة بالإدارة المكلفة بأملاك الدولة والحفظ العقاري ومسح الأراضي.,قرار ممضي في 11 ديسمبر 2023,,11 ديسمبر 2023,8,04 فبراير 2024،,21,"السياسة, الزراعة"
1236,وزارة المجاهدين وذوي الحقوق,يعدل القرار المؤرخ في 7 جمادى الثانية عام 1443 الموافق 10 جانفي سنة 2022 والمتضمن تعيين أعضاء اللجنة الوطنية للتسمية أو إعادة التسمية.,قرار ممضي في 14 أكتوبر 2023,,14 أكتوبر 2023,8,04 فبراير 2024،,22,Non spécifié
1237,وزارة المجاهدين وذوي الحقوق,"يتضمن تعيين أعضاء مجلس إدارة المتحف الجهوي للمجاهد ""العقيد علي كافي"" لسكيكدة.",قرار ممضي في 21 أكتوبر 2023,,21 أكتوبر 2023,8,04 فبراير 2024،,22,السياسة
1238,وزارة التجارة وترقية الصادرات,يحدد شروط وكيفيات سير اللجنة الوزارية المشتركة المكلفة بمجانسة النصوص المتعلقة بالأنشطة والمهن المنظمة الخاضعة للتسجيل في السجل التجاري.,قرار ممضي في 17 أكتوبر 2023,,17 أكتوبر 2023,8,04 فبراير 2024،,23,Non spécifié
1239,وزارة العمل والتشغيل والضمان الاجتماعي,يعدل القرار المؤرخ في 29 شوال عام 1443 الموافق 30 مايو سنة 2022 والمتضمن تعيين أعضاء مجلس إدارة الصندوق الوطني لمعادلة الخدمات الاجتماعية.,قرار ممضي في 16 أكتوبر 2023,,16 أكتوبر 2023,8,04 فبراير 2024،,24,السياسة
1240,وزارة الصيد البحري والمنتجات الصيدية,يحدد القائمة الإسمية للأعضاء الشركاء في الغرفة الجزائرية للصيد البحري وتربية المائيات.,قرار ممضي في 29 أكتوبر 2023,,29 أكتوبر 2023,8,04 فبراير 2024،,24,Non spécifié
1241,وزارة المالية,يتضمن تحويل اعتماد بعنوان ميزانية الدولة، يوضع تحت تصرف رئاسة الجمهورية.,مرسوم رئاسي,23-501,31 ديسمبر 2023,6,28 يناير 2024،,4,"المالية, السياسة"
1242,وزارة المالية,يتضمن تحويل اعتماد بعنوان ميزانية الدولة، يوضع تحت تصرف وزير الشؤون الخارجية والجالية الوطنية بالخارج.,مرسوم رئاسي,23-502,31 ديسمبر 2023,6,28 يناير 2024،,4,"المالية, السياسة"
1243,وزارة المالية,يتضمن تحويل اعتماد بعنوان ميزانية الدولة، يوضع تحت تصرف وزير الداخلية والجماعات المحلية والتهيئة العمرانية.,مرسوم رئاسي,23-503,31 ديسمبر 2023,6,28 يناير 2024،,5,"المالية, السياسة"
1244,وزارة المالية,يتضمن تحويل اعتماد بعنوان ميزانية الدولة، يوضع تحت تصرف وزير الفلاحة والتنمية الريفية.,مرسوم رئاسي,23-504,31 ديسمبر 2023,6,28 يناير 2024،,6,"المالية, السياسة"
1245,وزارة المالية,يتضمن تحويل اعتماد بعنوان ميزانية الدولة، يوضع تحت تصرف وزير الفلاحة والتنمية الريفية.,مرسوم رئاسي,23-505,31 ديسمبر 2023,6,28 يناير 2024،,8,"المالية, السياسة"
